ts,avg,measurement,occupied,autoCnt,manualCnt,dmccLatencyMs,autoCntAtRecord,manualCntAtRecord
1756914446303,NaN,-1,false,0,1238591,3,ERROR-null-result,
1756914451287,NaN,-1,false,0,1241112,5,ERROR-null-result,
1756914456288,NaN,-1,false,0,1243600,1,ERROR-null-result,
1756914461291,NaN,-1,false,0,1246114,8,ERROR-null-result,
1756914466299,NaN,-1,false,0,1248617,4,ERROR-null-result,
1756914471290,NaN,-1,false,0,1251107,1,ERROR-null-result,
1756914476290,NaN,-1,false,0,1253616,1,ERROR-null-result,
1756914481295,NaN,-1,false,0,1256108,7,ERROR-null-result,
1756914486287,NaN,-1,false,0,1258610,9,ERROR-null-result,
1756914491282,NaN,-1,false,0,1261101,3,ERROR-null-result,
1756914496290,NaN,-1,false,0,1263613,9,ERROR-null-result,
1756914501297,NaN,-1,false,0,1266111,5,ERROR-null-result,
1756914506278,NaN,-1,false,0,1268597,4,ERROR-null-result,
1756914511291,NaN,-1,false,0,1270946,12,ERROR-null-result,
1756914516287,NaN,-1,false,0,1273611,5,ERROR-null-result,
1756914521290,NaN,-1,false,0,1276110,7,ERROR-null-result,
1756914526296,NaN,-1,false,0,1278616,6,ERROR-null-result,
1756914531275,NaN,-1,false,0,1281092,4,ERROR-null-result,
1756914536291,NaN,-1,false,0,1283052,9,ERROR-null-result,
1756914541292,NaN,-1,false,0,1286095,9,ERROR-null-result,
1756914546289,NaN,-1,false,0,1288603,1,ERROR-null-result,
1756914551288,NaN,-1,false,0,1291112,4,ERROR-null-result,
1756914556287,NaN,-1,false,0,1293602,8,ERROR-null-result,
1756914561288,NaN,-1,false,0,1296102,6,ERROR-null-result,
1756914566297,NaN,-1,false,0,1298611,8,ERROR-null-result,
1756914571280,NaN,-1,false,0,1301107,2,ERROR-null-result,
1756914576298,NaN,-1,false,0,1303616,4,ERROR-null-result,
1756914581295,NaN,-1,false,0,1306106,4,ERROR-null-result,
1756914586278,NaN,-1,false,0,1307767,6,ERROR-null-result,
1756914591293,NaN,-1,false,0,1310840,2,ERROR-null-result,
1756914596292,NaN,-1,false,0,1313332,9,ERROR-null-result,
1756914601289,NaN,-1,false,0,1315843,1,ERROR-null-result,
1756914606290,NaN,-1,false,0,1318266,7,ERROR-null-result,
1756914611297,NaN,-1,false,0,1320343,3,ERROR-null-result,
1756914616282,NaN,-1,false,0,1323346,9,ERROR-null-result,
1756914621292,NaN,-1,false,0,1325777,2,ERROR-null-result,
1756914626288,NaN,-1,false,0,1328342,6,ERROR-null-result,
1756914631296,NaN,-1,false,0,1330850,3,ERROR-null-result,
1756914636274,NaN,-1,false,0,1333342,3,ERROR-null-result,
1756914641285,NaN,-1,false,0,1335844,4,ERROR-null-result,
1756914646296,NaN,-1,false,0,1338350,1,ERROR-null-result,
1756914651283,NaN,-1,false,0,1340835,4,ERROR-null-result,
1756914656288,NaN,-1,false,0,1343346,7,ERROR-null-result,
1756914661289,NaN,-1,false,0,1345820,5,ERROR-null-result,
1756914666296,NaN,-1,false,0,1348349,4,ERROR-null-result,
1756914671287,NaN,-1,false,0,1350835,6,ERROR-null-result,
1756914676288,NaN,-1,false,0,1353338,1,ERROR-null-result,
1756914681290,NaN,-1,false,0,1355850,8,ERROR-null-result,
1756914686287,NaN,-1,false,0,1358342,7,ERROR-null-result,
1756914691288,NaN,-1,false,0,1360844,6,ERROR-null-result,
1756914696284,NaN,-1,false,0,1363207,3,ERROR-null-result,
1756914701285,NaN,-1,false,0,1365844,1,ERROR-null-result,
1756914706289,NaN,-1,false,0,1368340,1,ERROR-null-result,
1756914711286,NaN,-1,false,0,1370848,1,ERROR-null-result,
1756914716288,NaN,-1,false,0,1373339,2,ERROR-null-result,
1756914721294,NaN,-1,false,0,1375844,8,ERROR-null-result,
1756914726284,NaN,-1,false,0,1378318,6,ERROR-null-result,
1756914731276,NaN,-1,false,0,1380835,5,ERROR-null-result,
1756914736288,NaN,-1,false,0,1383347,2,ERROR-null-result,
1756914741291,NaN,-1,false,0,1385851,8,ERROR-null-result,
1756914746287,NaN,-1,false,0,1388349,1,ERROR-null-result,
1756914751298,NaN,-1,false,0,1390679,7,ERROR-null-result,
1756914756294,NaN,-1,false,0,1393335,1,ERROR-null-result,
1756914761295,NaN,-1,false,0,1395626,5,ERROR-null-result,
1756914766279,NaN,-1,false,0,1398285,8,ERROR-null-result,
1756914771299,NaN,-1,false,0,1400847,7,ERROR-null-result,
1756914776295,NaN,-1,false,0,1403349,7,ERROR-null-result,
1756914781278,NaN,-1,false,0,1405828,10,ERROR-null-result,
1756914786294,NaN,-1,false,0,1408327,1,ERROR-null-result,
1756914791279,NaN,-1,false,0,1410842,6,ERROR-null-result,
1756914796296,NaN,-1,false,0,1413340,3,ERROR-null-result,
1756914801275,NaN,-1,false,0,1415836,2,ERROR-null-result,
1756914806297,NaN,-1,false,0,1418276,6,ERROR-null-result,
1756914811274,NaN,-1,false,0,1420823,5,ERROR-null-result,
1756914816298,NaN,-1,false,0,1423354,8,ERROR-null-result,
1756914821273,NaN,-1,false,0,1425831,4,ERROR-null-result,
1756914826288,NaN,-1,false,0,1428333,12,ERROR-null-result,
1756914831288,NaN,-1,false,0,1430839,4,ERROR-null-result,
1756914836288,NaN,-1,false,0,1433332,9,ERROR-null-result,
1756914841305,NaN,-1,false,0,1435840,1,ERROR-null-result,
1756914846278,NaN,-1,false,0,1438341,4,ERROR-null-result,
1756914851287,NaN,-1,false,0,1440846,7,ERROR-null-result,
1756914856288,NaN,-1,false,0,1443321,8,ERROR-null-result,
1756914861293,NaN,-1,false,0,1445850,5,ERROR-null-result,
1756914866287,NaN,-1,false,0,1448350,6,ERROR-null-result,
1756914871297,NaN,-1,false,0,1450845,5,ERROR-null-result,
1756914876289,NaN,-1,false,0,1453346,6,ERROR-null-result,
1756914881288,NaN,-1,false,0,1455846,2,ERROR-null-result,
1756914886295,NaN,-1,false,0,1458300,2,ERROR-null-result,
1756914891283,NaN,-1,false,0,1460833,11,ERROR-null-result,
1756914896289,NaN,-1,false,0,1463335,2,ERROR-null-result,
1756914901288,NaN,-1,false,0,1465844,1,ERROR-null-result,
1756914906300,NaN,-1,false,0,1468331,5,ERROR-null-result,
1756914911294,NaN,-1,false,0,1470849,7,ERROR-null-result,
1756914916278,NaN,-1,false,0,1473339,3,ERROR-null-result,
1756914921301,NaN,-1,false,0,1475840,1,ERROR-null-result,
1756914926296,NaN,-1,false,0,1478351,8,ERROR-null-result,
1756914931287,NaN,-1,false,0,1480845,6,ERROR-null-result,
1756914936284,NaN,-1,false,0,1483343,7,ERROR-null-result,
1756914941281,NaN,-1,false,0,1485835,8,ERROR-null-result,
1756914946287,NaN,-1,false,0,1488336,7,ERROR-null-result,
1756914951286,NaN,-1,false,0,1490843,1,ERROR-null-result,
1756914956298,NaN,-1,false,0,1493351,5,ERROR-null-result,
1756914961288,NaN,-1,false,0,1495835,6,ERROR-null-result,
1756914966290,NaN,-1,false,0,1498341,8,ERROR-null-result,
1756914971292,NaN,-1,false,0,1500840,1,ERROR-null-result,
1756914976288,NaN,-1,false,0,1503345,8,ERROR-null-result,
1756914981287,NaN,-1,false,0,1505836,5,ERROR-null-result,
1756914986298,NaN,-1,false,0,1508340,5,ERROR-null-result,
1756914991276,NaN,-1,false,0,1510839,1,ERROR-null-result,
1756914996294,NaN,-1,false,0,1513330,1,ERROR-null-result,
1756915001293,NaN,-1,false,0,1515825,1,ERROR-null-result,
1756915006295,NaN,-1,false,0,1518345,4,ERROR-null-result,
1756915011279,NaN,-1,false,0,1520845,8,ERROR-null-result,
1756915016296,NaN,-1,false,0,1523349,1,ERROR-null-result,
1756915021282,NaN,-1,false,0,1525845,6,ERROR-null-result,
1756915026287,NaN,-1,false,0,1528344,5,ERROR-null-result,
1756915031293,NaN,-1,false,0,1530850,8,ERROR-null-result,
1756915036294,NaN,-1,false,0,1533335,4,ERROR-null-result,
1756915041293,NaN,-1,false,0,1535850,7,ERROR-null-result,
1756915046294,NaN,-1,false,0,1538347,10,ERROR-null-result,
1756915051288,NaN,-1,false,0,1540846,7,ERROR-null-result,
1756915056292,NaN,-1,false,0,1543345,8,ERROR-null-result,
1756915061292,NaN,-1,false,0,1545844,1,ERROR-null-result,
1756915066284,NaN,-1,false,0,1548340,3,ERROR-null-result,
1756915071294,NaN,-1,false,0,1550780,5,ERROR-null-result,
1756915076274,NaN,-1,false,0,1553308,1,ERROR-null-result,
1756915081288,NaN,-1,false,0,1555836,1,ERROR-null-result,
1756915086288,NaN,-1,false,0,1558346,1,ERROR-null-result,
1756915091289,NaN,-1,false,0,1560848,1,ERROR-null-result,
1756915096296,NaN,-1,false,0,1563349,7,ERROR-null-result,
1756915101279,NaN,-1,false,0,1565820,7,ERROR-null-result,
1756915106289,NaN,-1,false,0,1568350,1,ERROR-null-result,
1756915111299,NaN,-1,false,0,1570850,7,ERROR-null-result,
1756915116286,NaN,-1,false,0,1573344,5,ERROR-null-result,
1756915121294,NaN,-1,false,0,1575849,8,ERROR-null-result,
1756915126278,NaN,-1,false,0,1578341,2,ERROR-null-result,
1756915131296,NaN,-1,false,0,1580850,8,ERROR-null-result,
1756915136280,NaN,-1,false,0,1583335,1,ERROR-null-result,
1756915141287,NaN,-1,false,0,1585844,1,ERROR-null-result,
1756915146288,NaN,-1,false,0,1588344,5,ERROR-null-result,
1756915151292,NaN,-1,false,0,1590840,2,ERROR-null-result,
1756915156292,NaN,-1,false,0,1593351,8,ERROR-null-result,
1756915161290,NaN,-1,false,0,1595840,2,ERROR-null-result,
1756915166291,NaN,-1,false,0,1598345,5,ERROR-null-result,
1756915171287,NaN,-1,false,0,1600841,5,ERROR-null-result,
1756915176291,NaN,-1,false,0,1603320,1,ERROR-null-result,
1756915181290,NaN,-1,false,0,1605850,11,ERROR-null-result,
1756915186285,NaN,-1,false,0,1608344,4,ERROR-null-result,
1756915191298,NaN,-1,false,0,1610850,5,ERROR-null-result,
1756915196278,NaN,-1,false,0,1613329,3,ERROR-null-result,
1756915201289,NaN,-1,false,0,1615811,1,ERROR-null-result,
1756915206287,NaN,-1,false,0,1618352,4,ERROR-null-result,
1756915211289,NaN,-1,false,0,1620846,2,ERROR-null-result,
1756915216297,NaN,-1,false,0,1623346,5,ERROR-null-result,
1756915221276,NaN,-1,false,0,1625841,5,ERROR-null-result,
1756915226290,NaN,-1,false,0,1628298,10,ERROR-null-result,
1756915231296,NaN,-1,false,0,1630840,5,ERROR-null-result,
1756915236283,NaN,-1,false,0,1633345,8,ERROR-null-result,
1756915241290,NaN,-1,false,0,1635844,7,ERROR-null-result,
1756915246288,NaN,-1,false,0,1638349,1,ERROR-null-result,
1756915251289,NaN,-1,false,0,1640845,8,ERROR-null-result,
1756915256294,NaN,-1,false,0,1643350,8,ERROR-null-result,
1756915261276,NaN,-1,false,0,1645839,4,ERROR-null-result,
1756915266296,NaN,-1,false,0,1648350,6,ERROR-null-result,
1756915271279,NaN,-1,false,0,1650835,1,ERROR-null-result,
1756915276291,NaN,-1,false,0,1653320,7,ERROR-null-result,
1756915281288,NaN,-1,false,0,1655840,9,ERROR-null-result,
1756915286290,NaN,-1,false,0,1658347,5,ERROR-null-result,
1756915291285,NaN,-1,false,0,1660841,5,ERROR-null-result,
1756915296296,NaN,-1,false,0,1663062,2017,ERROR-null-result,
1756915301280,NaN,-1,false,0,1663616,7,ERROR-null-result,
1756918520915,NaN,-1,false,0,1665438,564,ERROR-null-result,
1756918521500,NaN,-1,false,0,1665440,3,ERROR-null-result,
1756918521531,NaN,-1,false,0,1665441,86,ERROR-null-result,
1756918521643,NaN,-1,false,0,1665443,2,ERROR-null-result,
1756918521680,NaN,-1,false,0,1665444,191,ERROR-null-result,
1756918521881,NaN,-1,false,0,1665445,6,ERROR-null-result,
1756918522048,NaN,-1,false,0,1665447,26,ERROR-null-result,
1756918522080,NaN,-1,false,0,1665449,1,ERROR-null-result,
1756918522096,NaN,-1,false,0,1665450,11,ERROR-null-result,
1756918522112,NaN,-1,false,0,1665452,1,ERROR-null-result,
1756918522117,NaN,-1,false,0,1665453,2,ERROR-null-result,
1756918522122,NaN,-1,false,0,1665455,15,ERROR-null-result,
1756918522141,NaN,-1,false,0,1665456,3,ERROR-null-result,
1756918522149,NaN,-1,false,0,1665458,1,ERROR-null-result,
1756918522155,NaN,-1,false,0,1665459,2,ERROR-null-result,
1756918522168,NaN,-1,false,0,1665461,2,ERROR-null-result,
1756918522176,NaN,-1,false,0,1665462,2,ERROR-null-result,
1756918522182,NaN,-1,false,0,1665464,1,ERROR-null-result,
1756918522187,NaN,-1,false,0,1665465,2,ERROR-null-result,
1756918522201,NaN,-1,false,0,1665467,2,ERROR-null-result,
1756918522208,NaN,-1,false,0,1665468,2,ERROR-null-result,
1756918522215,NaN,-1,false,0,1665470,1,ERROR-null-result,
1756918522228,NaN,-1,false,0,1665471,9,ERROR-null-result,
1756918522240,NaN,-1,false,0,1665473,1,ERROR-null-result,
1756918522246,NaN,-1,false,0,1665474,3,ERROR-null-result,
1756918522262,NaN,-1,false,0,1665477,2,ERROR-null-result,
1756918522270,NaN,-1,false,0,1665478,2,ERROR-null-result,
1756918522276,NaN,-1,false,0,1665480,2,ERROR-null-result,
1756918522292,NaN,-1,false,0,1665481,2,ERROR-null-result,
1756918522300,NaN,-1,false,0,1665483,1,ERROR-null-result,
1756918522304,NaN,-1,false,0,1665484,2,ERROR-null-result,
1756918522320,NaN,-1,false,0,1665486,1,ERROR-null-result,
1756918522326,NaN,-1,false,0,1665487,7,ERROR-null-result,
1756918522337,NaN,-1,false,0,1665489,2,ERROR-null-result,
1756918522456,NaN,-1,false,0,1665490,3,ERROR-null-result,
1756918522471,NaN,-1,false,0,1665492,3,ERROR-null-result,
1756918522483,NaN,-1,false,0,1665493,2,ERROR-null-result,
1756918522489,NaN,-1,false,0,1665495,2,ERROR-null-result,
1756918522506,NaN,-1,false,0,1665497,3,ERROR-null-result,
1756918522515,NaN,-1,false,0,1665498,2,ERROR-null-result,
1756918522522,NaN,-1,false,0,1665500,2,ERROR-null-result,
1756918522541,NaN,-1,false,0,1665502,7,ERROR-null-result,
1756918522554,NaN,-1,false,0,1665504,20,ERROR-null-result,
1756918522579,NaN,-1,false,0,1665505,2,ERROR-null-result,
1756918522587,NaN,-1,false,0,1665507,10,ERROR-null-result,
1756918522603,NaN,-1,false,0,1665509,5,ERROR-null-result,
1756918522613,NaN,-1,false,0,1665510,3,ERROR-null-result,
1756918522630,NaN,-1,false,0,1665512,2,ERROR-null-result,
1756918522638,NaN,-1,false,0,1665513,3,ERROR-null-result,
1756918522655,NaN,-1,false,0,1665515,10,ERROR-null-result,
1756918522672,NaN,-1,false,0,1665516,9,ERROR-null-result,
1756918522712,NaN,-1,false,0,1665518,3,ERROR-null-result,
1756918522720,NaN,-1,false,0,1665519,3,ERROR-null-result,
1756918522729,NaN,-1,false,0,1665521,3,ERROR-null-result,
1756918522747,NaN,-1,false,0,1665522,9,ERROR-null-result,
1756918522763,NaN,-1,false,0,1665524,3,ERROR-null-result,
1756918522771,NaN,-1,false,0,1665525,3,ERROR-null-result,
1756918522790,NaN,-1,false,0,1665527,3,ERROR-null-result,
1756918522800,NaN,-1,false,0,1665528,3,ERROR-null-result,
1756918522822,NaN,-1,false,0,1665530,7,ERROR-null-result,
1756918522837,NaN,-1,false,0,1665532,12,ERROR-null-result,
1756918522856,NaN,-1,false,0,1665534,5,ERROR-null-result,
1756918522881,NaN,-1,false,0,1665536,2,ERROR-null-result,
1756918522888,NaN,-1,false,0,1665537,5,ERROR-null-result,
1756918522906,NaN,-1,false,0,1665539,2,ERROR-null-result,
1756918522915,NaN,-1,false,0,1665540,3,ERROR-null-result,
1756918522923,NaN,-1,false,0,1665542,11,ERROR-null-result,
1756918522941,NaN,-1,false,0,1665544,6,ERROR-null-result,
1756918522953,NaN,-1,false,0,1665546,12,ERROR-null-result,
1756918522971,NaN,-1,false,0,1665547,3,ERROR-null-result,
1756918522981,NaN,-1,false,0,1665549,2,ERROR-null-result,
1756918523007,NaN,-1,false,0,1665550,8,ERROR-null-result,
1756918523031,NaN,-1,false,0,1665552,2,ERROR-null-result,
1756918523040,NaN,-1,false,0,1665553,22,ERROR-null-result,
1756918523068,NaN,-1,false,0,1665555,5,ERROR-null-result,
1756918523090,NaN,-1,false,0,1665557,4,ERROR-null-result,
1756918523101,NaN,-1,false,0,1665558,3,ERROR-null-result,
1756918523117,NaN,-1,false,0,1665560,2,ERROR-null-result,
1756918523127,NaN,-1,false,0,1665561,4,ERROR-null-result,
1756918523137,NaN,-1,false,0,1665563,11,ERROR-null-result,
1756918523154,NaN,-1,false,0,1665564,4,ERROR-null-result,
1756918523176,NaN,-1,false,0,1665566,3,ERROR-null-result,
1756918523187,NaN,-1,false,0,1665568,9,ERROR-null-result,
1756918523212,NaN,-1,false,0,1665570,6,ERROR-null-result,
1756918523224,NaN,-1,false,0,1665571,14,ERROR-null-result,
1756918523248,NaN,-1,false,0,1665573,3,ERROR-null-result,
1756918523258,NaN,-1,false,0,1665574,14,ERROR-null-result,
1756918523281,NaN,-1,false,0,1665576,3,ERROR-null-result,
1756918523292,NaN,-1,false,0,1665579,12,ERROR-null-result,
1756918523315,NaN,-1,false,0,1665580,4,ERROR-null-result,
1756918523334,NaN,-1,false,0,1665582,9,ERROR-null-result,
1756918523349,NaN,-1,false,0,1665583,10,ERROR-null-result,
1756918523364,NaN,-1,false,0,1665585,9,ERROR-null-result,
1756918523381,NaN,-1,false,0,1665587,8,ERROR-null-result,
1756918523396,NaN,-1,false,0,1665589,8,ERROR-null-result,
1756918523410,NaN,-1,false,0,1665590,7,ERROR-null-result,
1756918523424,NaN,-1,false,0,1665592,5,ERROR-null-result,
1756918523441,NaN,-1,false,0,1665594,3,ERROR-null-result,
1756918523455,NaN,-1,false,0,1665595,4,ERROR-null-result,
1756918523486,NaN,-1,false,0,1665597,3,ERROR-null-result,
1756918523498,NaN,-1,false,0,1665598,5,ERROR-null-result,
1756918523518,NaN,-1,false,0,1665600,3,ERROR-null-result,
1756918523529,NaN,-1,false,0,1665601,3,ERROR-null-result,
1756918523550,NaN,-1,false,0,1665603,3,ERROR-null-result,
1756918523560,NaN,-1,false,0,1665604,3,ERROR-null-result,
1756918523581,NaN,-1,false,0,1665606,4,ERROR-null-result,
1756918523599,NaN,-1,false,0,1665608,2,ERROR-null-result,
1756918523608,NaN,-1,false,0,1665609,4,ERROR-null-result,
1756918523625,NaN,-1,false,0,1665611,3,ERROR-null-result,
1756918523640,NaN,-1,false,0,1665613,4,ERROR-null-result,
1756918523680,NaN,-1,false,0,1665614,3,ERROR-null-result,
1756918523693,NaN,-1,false,0,1665616,16,ERROR-null-result,
1756918523720,NaN,-1,false,0,1665617,14,ERROR-null-result,
1756918523775,NaN,-1,false,0,1665619,7,ERROR-null-result,
1756918523811,NaN,-1,false,0,1665621,16,ERROR-null-result,
1756918523835,NaN,-1,false,0,1665623,4,ERROR-null-result,
1756918523846,NaN,-1,false,0,1665624,13,ERROR-null-result,
1756918523869,NaN,-1,false,0,1665626,3,ERROR-null-result,
1756918523886,NaN,-1,false,0,1665627,4,ERROR-null-result,
1756918523906,NaN,-1,false,0,1665629,13,ERROR-null-result,
1756918523928,NaN,-1,false,0,1665630,5,ERROR-null-result,
1756918523948,NaN,-1,false,0,1665632,3,ERROR-null-result,
1756918523960,NaN,-1,false,0,1665633,5,ERROR-null-result,
1756918523981,NaN,-1,false,0,1665635,6,ERROR-null-result,
1756918523996,NaN,-1,false,0,1665637,4,ERROR-null-result,
1756918524025,NaN,-1,false,0,1665638,14,ERROR-null-result,
1756918524055,NaN,-1,false,0,1665640,3,ERROR-null-result,
1756918524075,NaN,-1,false,0,1665642,12,ERROR-null-result,
1756918524115,NaN,-1,false,0,1665643,5,ERROR-null-result,
1756918524134,NaN,-1,false,0,1665644,5,ERROR-null-result,
1756918524150,NaN,-1,false,0,1665645,4,ERROR-null-result,
1756918524167,NaN,-1,false,0,1665647,3,ERROR-null-result,
1756918524177,NaN,-1,false,0,1665648,4,ERROR-null-result,
1756918524189,NaN,-1,false,0,1665650,9,ERROR-null-result,
1756918524211,NaN,-1,false,0,1665651,4,ERROR-null-result,
1756918524227,NaN,-1,false,0,1665653,3,ERROR-null-result,
1756918524245,NaN,-1,false,0,1665655,3,ERROR-null-result,
1756918524262,NaN,-1,false,0,1665657,5,ERROR-null-result,
1756918524277,NaN,-1,false,0,1665658,5,ERROR-null-result,
1756918524297,NaN,-1,false,0,1665660,7,ERROR-null-result,
1756918524311,NaN,-1,false,0,1665661,11,ERROR-null-result,
1756918524336,NaN,-1,false,0,1665663,3,ERROR-null-result,
1756918524345,NaN,-1,false,0,1665664,136,ERROR-null-result,
1756918524491,NaN,-1,false,0,1665666,23,ERROR-null-result,
1756918524525,NaN,-1,false,0,1665668,212,ERROR-null-result,
1756918524755,NaN,-1,false,0,1665670,4,ERROR-null-result,
1756918524779,NaN,-1,false,0,1665671,5,ERROR-null-result,
1756918524799,NaN,-1,false,0,1665673,3,ERROR-null-result,
1756918524815,NaN,-1,false,0,1665675,7,ERROR-null-result,
1756918524839,NaN,-1,false,0,1665676,4,ERROR-null-result,
1756918524860,NaN,-1,false,0,1665678,22,ERROR-null-result,
1756918524892,NaN,-1,false,0,1665679,20,ERROR-null-result,
1756918524926,NaN,-1,false,0,1665681,20,ERROR-null-result,
1756918524954,NaN,-1,false,0,1665683,5,ERROR-null-result,
1756918524980,NaN,-1,false,0,1665684,5,ERROR-null-result,
1756918525007,NaN,-1,false,0,1665686,5,ERROR-null-result,
1756918525039,NaN,-1,false,0,1665688,9,ERROR-null-result,
1756918525077,NaN,-1,false,0,1665689,24,ERROR-null-result,
1756918525123,NaN,-1,false,0,1665691,14,ERROR-null-result,
1756918525148,NaN,-1,false,0,1665692,5,ERROR-null-result,
1756918525170,NaN,-1,false,0,1665694,10,ERROR-null-result,
1756918525195,NaN,-1,false,0,1665695,6,ERROR-null-result,
1756918525218,NaN,-1,false,0,1665698,4,ERROR-null-result,
1756918525234,NaN,-1,false,0,1665700,16,ERROR-null-result,
1756918525262,NaN,-1,false,0,1665702,15,ERROR-null-result,
1756918525297,NaN,-1,false,0,1665704,4,ERROR-null-result,
1756918525310,NaN,-1,false,0,1665706,29,ERROR-null-result,
1756918525349,NaN,-1,false,0,1665707,10,ERROR-null-result,
1756918525375,NaN,-1,false,0,1665709,9,ERROR-null-result,
1756918525409,NaN,-1,false,0,1665711,24,ERROR-null-result,
1756918525440,NaN,-1,false,0,1665712,14,ERROR-null-result,
1756918525473,NaN,-1,false,0,1665713,7,ERROR-null-result,
1756918525489,NaN,-1,false,0,1665715,15,ERROR-null-result,
1756918525514,NaN,-1,false,0,1665717,6,ERROR-null-result,
1756918525535,NaN,-1,false,0,1665718,13,ERROR-null-result,
1756918525561,NaN,-1,false,0,1665719,6,ERROR-null-result,
1756918525590,NaN,-1,false,0,1665722,4,ERROR-null-result,
1756918525621,NaN,-1,false,0,1665723,7,ERROR-null-result,
1756918525653,NaN,-1,false,0,1665725,7,ERROR-null-result,
1756918525676,NaN,-1,false,0,1665727,11,ERROR-null-result,
1756918525702,NaN,-1,false,0,1665728,6,ERROR-null-result,
1756918525726,NaN,-1,false,0,1665730,19,ERROR-null-result,
1756918525762,NaN,-1,false,0,1665731,5,ERROR-null-result,
1756918525786,NaN,-1,false,0,1665733,4,ERROR-null-result,
1756918525798,NaN,-1,false,0,1665734,18,ERROR-null-result,
1756918525829,NaN,-1,false,0,1665736,12,ERROR-null-result,
1756918525859,NaN,-1,false,0,1665738,18,ERROR-null-result,
1756918525892,NaN,-1,false,0,1665740,14,ERROR-null-result,
1756918525925,NaN,-1,false,0,1665742,7,ERROR-null-result,
1756918525948,NaN,-1,false,0,1665743,8,ERROR-null-result,
1756918525967,NaN,-1,false,0,1665745,8,ERROR-null-result,
1756918525993,NaN,-1,false,0,1665746,5,ERROR-null-result,
1756918526014,NaN,-1,false,0,1665748,13,ERROR-null-result,
1756918526042,NaN,-1,false,0,1665749,5,ERROR-null-result,
1756918526064,NaN,-1,false,0,1665751,11,ERROR-null-result,
1756918526091,NaN,-1,false,0,1665752,10,ERROR-null-result,
1756918526111,NaN,-1,false,0,1665753,7,ERROR-null-result,
1756918526126,NaN,-1,false,0,1665755,33,ERROR-null-result,
1756918526168,NaN,-1,false,0,1665756,2,ERROR-null-result,
1756918526188,NaN,-1,false,0,1665758,4,ERROR-null-result,
1756918526206,NaN,-1,false,0,1665759,9,ERROR-null-result,
1756918526229,NaN,-1,false,0,1665761,5,ERROR-null-result,
1756918526249,NaN,-1,false,0,1665762,8,ERROR-null-result,
1756918526272,NaN,-1,false,0,1665765,22,ERROR-null-result,
1756918526314,NaN,-1,false,0,1665766,16,ERROR-null-result,
1756918526347,NaN,-1,false,0,1665768,11,ERROR-null-result,
1756918526373,NaN,-1,false,0,1665770,4,ERROR-null-result,
1756918526390,NaN,-1,false,0,1665771,5,ERROR-null-result,
1756918526411,NaN,-1,false,0,1665773,6,ERROR-null-result,
1756918526432,NaN,-1,false,0,1665774,11,ERROR-null-result,
1756918526457,NaN,-1,false,0,1665776,5,ERROR-null-result,
1756918526478,NaN,-1,false,0,1665777,10,ERROR-null-result,
1756918526504,NaN,-1,false,0,1665779,5,ERROR-null-result,
1756918526523,NaN,-1,false,0,1665780,23,ERROR-null-result,
1756918526569,NaN,-1,false,0,1665782,9,ERROR-null-result,
1756918526588,NaN,-1,false,0,1665784,12,ERROR-null-result,
1756918526624,NaN,-1,false,0,1665785,8,ERROR-null-result,
1756918526650,NaN,-1,false,0,1665787,5,ERROR-null-result,
1756918526686,NaN,-1,false,0,1665788,8,ERROR-null-result,
1756918526750,NaN,-1,false,0,1665789,8,ERROR-null-result,
1756918526784,NaN,-1,false,0,1665790,15,ERROR-null-result,
1756918526808,NaN,-1,false,0,1665791,12,ERROR-null-result,
1756918526842,NaN,-1,false,0,1665793,6,ERROR-null-result,
1756918526878,NaN,-1,false,0,1665794,10,ERROR-null-result,
1756918526895,NaN,-1,false,0,1665795,14,ERROR-null-result,
1756918526922,NaN,-1,false,0,1665796,8,ERROR-null-result,
1756918526945,NaN,-1,false,0,1665798,13,ERROR-null-result,
1756918526971,NaN,-1,false,0,1665800,12,ERROR-null-result,
1756918527002,NaN,-1,false,0,1665801,7,ERROR-null-result,
1756918527017,NaN,-1,false,0,1665803,15,ERROR-null-result,
1756918527053,NaN,-1,false,0,1665805,4,ERROR-null-result,
1756918527071,NaN,-1,false,0,1665806,5,ERROR-null-result,
1756918527096,NaN,-1,false,0,1665808,11,ERROR-null-result,
1756918527113,NaN,-1,false,0,1665810,10,ERROR-null-result,
1756918527150,NaN,-1,false,0,1665812,6,ERROR-null-result,
1756918527167,NaN,-1,false,0,1665814,4,ERROR-null-result,
1756918527175,NaN,-1,false,0,1665815,5,ERROR-null-result,
1756918527191,NaN,-1,false,0,1665816,9,ERROR-null-result,
1756918527207,NaN,-1,false,0,1665818,8,ERROR-null-result,
1756918527222,NaN,-1,false,0,1665819,13,ERROR-null-result,
1756918527263,NaN,-1,false,0,1665821,13,ERROR-null-result,
1756918527302,NaN,-1,false,0,1665823,10,ERROR-null-result,
1756918527356,NaN,-1,false,0,1665824,14,ERROR-null-result,
1756918527381,NaN,-1,false,0,1665825,7,ERROR-null-result,
1756918527413,NaN,-1,false,0,1665827,12,ERROR-null-result,
1756918527430,NaN,-1,false,0,1665828,11,ERROR-null-result,
1756918527461,NaN,-1,false,0,1665830,5,ERROR-null-result,
1756918527484,NaN,-1,false,0,1665832,4,ERROR-null-result,
1756918527492,NaN,-1,false,0,1665834,12,ERROR-null-result,
1756918527524,NaN,-1,false,0,1665835,6,ERROR-null-result,
