ts,avg,measurement,occupied,autoCnt,manualCnt,dmccLatencyMs,autoCntAtRecord,manualCntAtRecord
1755695587825,101.0,102.0,true,1066,0,1,1066,0
1755695592823,100.6,97.0,true,1067,0,1,1067,0
1755695597804,100.2,101.0,true,1068,0,1,1068,0
1755695602817,101.0,105.0,true,1069,0,1,1069,0
1755695607821,100.0,95.0,true,1070,0,1,1070,0
1755695612826,98.8,96.0,true,1071,0,1,1071,0
1755695617815,100.2,104.0,true,1072,0,1,1072,0
1755695622807,99.0,95.0,true,1073,0,1,1073,0
1755695627826,95.4,87.0,true,1074,0,1,1074,0
1755695632812,94.2,89.0,true,1075,0,1,1075,0
1755695637816,92.0,85.0,true,1076,0,1,1076,0
1755695642805,88.6,87.0,true,1077,0,1,1077,0
1755695647823,86.4,84.0,true,1078,0,1,1078,0
1755695652817,85.2,81.0,true,1079,0,1,1079,0
1755695657809,86.2,94.0,true,1080,0,1,1080,0
1755695662825,88.2,95.0,true,1081,0,1,1081,0
1755695667809,89.4,93.0,true,1082,0,1,1082,0
1755695672824,91.0,92.0,true,1083,0,1,1083,0
1755695677815,94.0,96.0,true,1084,0,1,1084,0
1755695682804,93.6,92.0,true,1085,0,1,1085,0
1755695687818,93.4,94.0,true,1086,0,1,1086,0
1755695692815,90.8,80.0,true,1087,0,1,1087,0
1755695697819,87.6,76.0,true,1088,0,1,1088,0
1755695702818,85.2,84.0,true,1089,0,1,1089,0
1755695707817,83.0,81.0,true,1090,0,1,1090,0
1755695712845,79.0,74.0,true,1091,0,1,1091,0
1755695717807,78.8,79.0,true,1092,0,1,1092,0
1755695722822,79.4,79.0,true,1093,0,1,1093,0
1755695727813,81.2,93.0,true,1094,0,1,1094,0
1755695732807,82.6,88.0,true,1095,0,1,1095,0
1755695737817,84.0,81.0,true,1096,0,1,1096,0
1755695742818,86.8,93.0,true,1097,0,1,1097,0
1755695747820,91.8,104.0,true,1098,0,1,1098,0
1755695752827,93.6,102.0,true,1099,0,1,1099,0
1755695757806,96.0,100.0,true,1100,0,1,1100,0
1755695762823,98.4,93.0,true,1101,0,1,1101,0
1755695767818,98.2,92.0,true,1102,0,1,1102,0
1755695772816,95.6,91.0,true,1103,0,1,1103,0
1755695777822,94.0,94.0,true,1104,0,1,1104,0
1755695782815,94.0,100.0,true,1105,0,1,1105,0
1755695787810,93.4,90.0,true,1106,0,1,1106,0
1755695792820,91.4,82.0,true,1107,0,1,1107,0
1755695797813,91.4,91.0,true,1108,0,1,1108,0
1755695802817,90.2,88.0,true,1109,0,1,1109,0
1755695807825,87.2,85.0,true,1110,0,1,1110,0
1755695812812,87.4,91.0,true,1111,0,1,1111,0
1755695817808,89.0,90.0,true,1112,0,1,1112,0
1755695822817,89.6,94.0,true,1113,0,1,1113,0
1755695827817,91.8,99.0,true,1114,0,1,1114,0
1755695841702,90.0,90.0,false,1,0,1,1,0
1755695846704,87.5,85.0,true,2,0,1,2,0
1755695851705,84.0,77.0,true,3,0,1,3,0
1755695856694,82.25,77.0,true,4,0,1,4,0
1755695861701,81.4,78.0,true,5,0,1,5,0
1755695866699,81.2,89.0,true,6,0,1,6,0
1755695871689,82.2,90.0,true,7,0,1,7,0
1755695876707,85.4,93.0,true,8,0,1,8,0
1755695881700,89.4,97.0,true,9,0,1,9,0
1755695886690,94.4,103.0,true,10,0,1,10,0
1755695891701,96.0,97.0,true,11,0,1,11,0
1755695896722,95.8,89.0,true,12,0,1,12,0
1755695901704,96.0,94.0,true,13,0,1,13,0
1755695906719,97.4,104.0,true,14,0,1,14,0
1755695911701,96.8,100.0,true,15,0,1,15,0
1755695916689,98.0,103.0,true,16,0,1,16,0
1755695921707,101.0,104.0,true,17,0,1,17,0
1755695926690,101.6,97.0,true,18,0,1,18,0
1755695931699,101.0,101.0,true,19,0,1,19,0
1755695936709,99.6,93.0,true,20,0,1,20,0
1755695941701,98.0,95.0,true,21,0,1,21,0
1755695946692,96.2,95.0,true,22,0,1,22,0
1755695951703,95.0,91.0,true,23,0,1,23,0
1755695956698,92.4,88.0,true,24,0,1,24,0
1755695961707,91.8,90.0,true,25,0,1,25,0
1755695966698,91.8,95.0,true,26,0,1,26,0
1755695971692,94.0,106.0,true,27,0,1,27,0
1755695976702,96.6,104.0,true,28,0,1,28,0
1755695981701,99.2,101.0,true,29,0,1,29,0
1755695986704,101.0,99.0,true,30,0,1,30,0
1755695991691,100.8,94.0,true,31,0,1,31,0
1755695996710,98.2,93.0,true,32,0,1,32,0
1755696001697,97.4,100.0,true,33,0,1,33,0
1755696006691,97.0,99.0,true,34,0,1,34,0
1755696011700,97.0,99.0,true,35,0,1,35,0
1755696016705,97.6,97.0,true,36,0,1,36,0
1755696021702,98.6,98.0,true,37,0,1,37,0
1755696026691,97.8,96.0,true,38,0,1,38,0
1755696031699,96.8,94.0,true,39,0,1,39,0
1755696036702,95.2,91.0,true,40,0,1,40,0
1755696041700,93.6,89.0,true,41,0,1,41,0
1755696046700,92.4,92.0,true,42,0,1,42,0
1755696051703,92.0,94.0,true,43,0,1,43,0
1755696056701,91.2,90.0,true,44,0,1,44,0
1755696061698,90.6,88.0,true,45,0,1,45,0
1755696066697,89.2,82.0,true,46,0,1,46,0
1755696071698,87.2,82.0,true,47,0,1,47,0
1755696076693,85.2,84.0,true,48,0,1,48,0
1755696081715,85.2,90.0,true,49,0,1,49,0
1755696086689,84.8,86.0,true,50,0,1,50,0
1755696091710,85.4,85.0,true,51,0,1,51,0
1755696096703,86.2,86.0,true,52,0,1,52,0
1755696101698,86.0,83.0,true,53,0,1,53,0
1755696106709,83.4,77.0,true,54,0,1,54,0
1755696111700,80.4,71.0,true,55,0,1,55,0
1755696116698,79.0,78.0,true,56,0,1,56,0
1755696121689,79.2,87.0,true,57,0,1,57,0
1755696126711,78.4,79.0,true,58,0,1,58,0
1755696131692,81.0,90.0,true,59,0,1,59,0
1755696136701,85.4,93.0,true,60,0,1,60,0
1755696141708,86.4,83.0,true,61,0,1,61,0
1755696146708,85.2,81.0,true,62,0,1,62,0
1755696151699,85.8,82.0,true,63,0,1,63,0
1755696156694,83.0,76.0,true,64,0,1,64,0
1755696161711,77.2,64.0,true,65,0,1,65,0
1755696166695,75.8,76.0,true,66,0,1,66,0
1755696171700,74.2,73.0,true,67,0,1,67,0
1755696176701,71.4,68.0,true,68,0,1,68,0
1755696181693,71.4,76.0,true,69,0,1,69,0
1755696186708,73.4,74.0,true,70,0,1,70,0
1755696191693,73.2,75.0,true,71,0,1,71,0
1755696196691,73.0,72.0,true,72,0,1,72,0
1755696213627,88.0,88.0,false,1,0,1,1,0
1755696218641,90.0,92.0,true,2,0,1,2,0
1755696223617,91.0,93.0,true,3,0,1,3,0
1755696228623,91.0,91.0,true,4,0,1,4,0
1755696233635,90.8,90.0,true,5,0,1,5,0
1755696238620,91.0,89.0,true,6,0,1,6,0
1755696243623,89.4,84.0,true,7,0,1,7,0
1755696248620,87.6,84.0,true,8,0,1,8,0
1755696253634,87.0,88.0,true,9,0,1,9,0
1755696258627,86.2,86.0,true,10,0,1,10,0
1755696263625,83.6,76.0,true,11,0,1,11,0
1755696268627,83.2,82.0,true,12,0,1,12,0
1755696273631,83.8,87.0,true,13,0,1,13,0
1755696278618,84.4,91.0,true,14,0,1,14,0
1755696283626,85.8,93.0,true,15,0,1,15,0
1755696288634,89.2,93.0,true,16,0,1,16,0
1755696293634,90.6,89.0,true,17,0,1,17,0
1755696298614,92.2,95.0,true,18,0,1,18,0
1755696303623,92.2,91.0,true,19,0,1,19,0
1755696308634,92.6,95.0,true,20,0,1,20,0
1755696313614,94.2,101.0,true,21,0,1,21,0
1755696318632,96.6,101.0,true,22,0,1,22,0
1755696323632,96.6,95.0,true,23,0,1,23,0
1755696328609,97.2,94.0,true,24,0,1,24,0
1755696333635,95.6,87.0,true,25,0,1,25,0
1755696338634,93.4,90.0,true,26,0,1,26,0
1755696343614,90.6,87.0,true,27,0,1,27,0
1755696348634,91.4,99.0,true,28,0,1,28,0
1755696353625,93.6,105.0,true,29,0,1,29,0
1755696358632,97.4,106.0,true,30,0,1,30,0
1755696363620,101.2,109.0,true,31,0,1,31,0
1755696450607,104.6,104.0,true,32,0,1,32,0
1755696455632,105.6,104.0,true,33,0,1,33,0
1755696460613,103.6,95.0,true,34,0,1,34,0
1755696465611,100.8,92.0,true,35,0,1,35,0
1755696470608,98.0,95.0,true,36,0,1,36,0
1755696475604,97.8,103.0,true,37,0,1,37,0
1755696480614,96.8,99.0,true,38,0,1,38,0
1755696485612,98.4,103.0,true,39,0,1,39,0
1755696490611,101.0,105.0,true,40,0,1,40,0
1755696495624,102.4,102.0,true,41,0,1,41,0
1755696500612,101.4,98.0,true,42,0,1,42,0
1755696505623,102.0,102.0,true,43,0,1,43,0
1755696510607,101.0,98.0,true,44,0,1,44,0
1755696515602,99.6,98.0,true,45,0,1,45,0
1755696520625,98.0,94.0,true,46,0,1,46,0
1755696525614,97.0,93.0,true,47,0,1,47,0
1755696530622,95.8,96.0,true,48,0,1,48,0
1755696535600,96.0,99.0,true,49,0,1,49,0
1755696540612,94.6,91.0,true,50,0,1,50,0
1755696545627,93.0,86.0,true,51,0,1,51,0
1755696550621,91.6,86.0,true,52,0,1,52,0
1755696555610,87.6,76.0,true,53,0,1,53,0
1755696560605,84.4,83.0,true,54,0,1,54,0
1755696565622,82.4,81.0,true,55,0,1,55,0
1755696570602,78.4,66.0,true,56,0,1,56,0
1755696575618,75.8,73.0,true,57,0,1,57,0
1755696580605,75.2,73.0,true,58,0,1,58,0
1755696585614,74.8,81.0,true,59,0,1,59,0
1755696590622,76.6,90.0,true,60,0,1,60,0
1755696595619,80.8,87.0,true,61,0,1,61,0
1755696600612,83.4,86.0,true,62,0,1,62,0
1755696605607,85.2,82.0,true,63,0,1,63,0
1755696610620,84.6,78.0,true,64,0,1,64,0
1755696615601,83.0,82.0,true,65,0,1,65,0
1755696620617,81.8,81.0,true,66,0,1,66,0
1755696625612,81.8,86.0,true,67,0,1,67,0
1755696630604,83.4,90.0,true,68,0,1,68,0
1755696635614,86.0,91.0,true,69,0,1,69,0
1755696640616,88.0,92.0,true,70,0,1,70,0
1755696645615,90.0,91.0,true,71,0,1,71,0
1755696650622,89.2,82.0,true,72,0,1,72,0
1755696655618,88.8,88.0,true,73,0,1,73,0
1755696660612,89.2,93.0,true,74,0,1,74,0
1755696665618,89.8,95.0,true,75,0,1,75,0
1755696670609,91.0,97.0,true,76,0,1,76,0
1755696675613,95.8,106.0,true,77,0,1,77,0
1755696680608,97.8,98.0,true,78,0,1,78,0
1755696685609,97.0,89.0,true,79,0,1,79,0
1755696690603,96.4,92.0,true,80,0,1,80,0
1755696695614,95.0,90.0,true,81,0,1,81,0
1755696700609,93.0,96.0,true,82,0,1,82,0
1755696705623,92.2,94.0,true,83,0,1,83,0
1755696710604,93.6,96.0,true,84,0,1,84,0
1755696715614,93.0,89.0,true,85,0,1,85,0
1755696720623,92.0,85.0,true,86,0,1,86,0
1755696725608,90.0,86.0,true,87,0,1,87,0
1755696730611,89.0,89.0,true,88,0,1,88,0
1755696735613,87.0,86.0,true,89,0,1,89,0
1755696740608,86.0,84.0,true,90,0,1,90,0
1755696745613,87.2,91.0,true,91,0,1,91,0
1755696750606,86.0,80.0,true,92,0,1,92,0
1755696755623,85.2,85.0,true,93,0,1,93,0
1755696760614,84.0,80.0,true,94,0,1,94,0
1755696765623,82.6,77.0,true,95,0,1,95,0
1755696770616,81.6,86.0,true,96,0,1,96,0
1755696775621,85.2,98.0,true,97,0,1,97,0
1755696780603,87.0,94.0,true,98,0,1,98,0
1755696785624,88.8,89.0,true,99,0,1,99,0
1755696790611,91.8,92.0,true,100,0,1,100,0
1755696795606,93.4,94.0,true,101,0,1,101,0
1755696800621,95.8,110.0,true,102,0,1,102,0
1755696805617,99.4,112.0,true,103,0,1,103,0
1755696810609,105.0,117.0,true,104,0,1,104,0
1755696815618,108.8,111.0,true,105,0,1,105,0
1755696820610,111.8,109.0,true,106,0,1,106,0
1755696825606,109.8,100.0,true,107,0,1,107,0
1755696830623,108.0,103.0,true,108,0,1,108,0
1755696835604,104.2,98.0,true,109,0,1,109,0
1755696840615,100.2,91.0,true,110,0,1,110,0
1755696845619,97.4,95.0,true,111,0,1,111,0
1755696850609,96.0,93.0,true,112,0,1,112,0
1755696855607,93.2,89.0,true,113,0,1,113,0
1755696860619,91.4,89.0,true,114,0,1,114,0
1755696865604,90.6,87.0,true,115,0,1,115,0
1755696870614,87.8,81.0,true,116,0,1,116,0
1755696875615,85.4,81.0,true,117,0,1,117,0
1755696880615,81.4,69.0,true,118,0,1,118,0
1755696885624,78.0,72.0,true,119,0,1,119,0
1755696890621,74.2,68.0,true,120,0,1,120,0
1755696895611,72.0,70.0,true,121,0,1,121,0
1755696900610,69.4,68.0,true,122,0,1,122,0
1755696905605,69.6,70.0,true,123,0,1,123,0
1755696910614,68.4,66.0,true,124,0,1,124,0
1755696915611,66.8,60.0,true,125,0,1,125,0
1755696920605,66.0,66.0,true,126,0,1,126,0
1755696925624,64.4,60.0,true,127,0,1,127,0
1755696930604,63.0,63.0,true,128,0,1,128,0
1755696935610,63.8,70.0,true,129,0,1,129,0
1755696940614,66.2,72.0,true,130,0,1,130,0
1755696945614,67.2,71.0,true,131,0,1,131,0
1755696950623,70.8,78.0,true,132,0,1,132,0
1755696955606,74.4,81.0,true,133,0,1,133,0
1755696960624,74.2,69.0,true,134,0,1,134,0
1755696965611,74.0,71.0,true,135,0,1,135,0
1755696970620,73.4,68.0,true,136,0,1,136,0
1755696975602,73.2,77.0,true,137,0,1,137,0
1755696980624,73.2,81.0,true,138,0,1,138,0
1755696985620,77.4,90.0,true,139,0,1,139,0
1755696990602,81.2,90.0,true,140,0,1,140,0
1755696995614,86.4,94.0,true,141,0,1,141,0
1755697000614,90.6,98.0,true,142,0,1,142,0
1755697005618,92.8,92.0,true,143,0,1,143,0
1755697010615,92.2,87.0,true,144,0,1,144,0
1755697015619,91.8,88.0,true,145,0,1,145,0
1755697020603,89.0,80.0,true,146,0,1,146,0
1755697025614,85.0,78.0,true,147,0,1,147,0
1755697030619,82.6,80.0,true,148,0,1,148,0
1755697035609,80.2,75.0,true,149,0,1,149,0
1755697040604,77.6,75.0,true,150,0,1,150,0
1755697045618,76.4,74.0,true,151,0,1,151,0
1755697050608,75.0,71.0,true,152,0,1,152,0
1755697055624,74.4,77.0,true,153,0,1,153,0
1755697060603,74.8,77.0,true,154,0,1,154,0
1755697065614,76.4,83.0,true,155,0,1,155,0
1755697070621,78.8,86.0,true,156,0,1,156,0
1755697075608,82.8,91.0,true,157,0,1,157,0
1755697080605,85.8,92.0,true,158,0,1,158,0
1755697085623,88.6,91.0,true,159,0,1,159,0
1755697090607,91.6,98.0,true,160,0,1,160,0
1755697095614,94.2,99.0,true,161,0,1,161,0
1755697100624,96.2,101.0,true,162,0,1,162,0
1755697105624,97.2,97.0,true,163,0,1,163,0
1755697110616,97.2,91.0,true,164,0,1,164,0
1755697115621,97.2,98.0,true,165,0,1,165,0
1755697120606,95.0,88.0,true,166,0,1,166,0
1755697125610,91.0,81.0,true,167,0,1,167,0
1755697130616,89.2,88.0,true,168,0,1,168,0
1755697135625,88.2,86.0,true,169,0,1,169,0
1755697140617,87.8,96.0,true,170,0,1,170,0
1755697145614,89.0,94.0,true,171,0,1,171,0
1755697150623,90.8,90.0,true,172,0,1,172,0
1755697155615,91.8,93.0,true,173,0,1,173,0
1755697160613,93.8,96.0,true,174,0,1,174,0
1755697165619,95.8,106.0,true,175,0,1,175,0
1755697170605,100.2,116.0,true,176,0,1,176,0
1755697175619,103.4,106.0,true,177,0,1,177,0
1755697180615,105.8,105.0,true,178,0,1,178,0
1755697185617,107.8,106.0,true,179,0,1,179,0
1755697190614,105.6,95.0,true,180,0,1,180,0
1755698619720,101.8,97.0,true,181,0,1,181,0
1755698619734,100.6,100.0,true,182,0,1,182,0
1755698619735,98.2,93.0,true,183,0,1,183,0
1755698619735,95.4,92.0,true,184,0,1,184,0
1755698619735,94.2,89.0,true,185,0,1,185,0
1755698619735,91.8,85.0,true,186,0,1,186,0
1755698619735,89.0,86.0,true,187,0,1,187,0
1755698619760,88.2,89.0,true,188,0,1,188,0
1755698619760,86.4,83.0,true,189,0,1,189,0
1755698619760,87.4,94.0,true,190,0,1,190,0
1755698619760,89.6,96.0,true,191,0,1,191,0
1755698619760,93.0,103.0,true,192,0,1,192,0
1755698619760,95.0,99.0,true,193,0,1,193,0
1755698619760,97.2,94.0,true,194,0,1,194,0
1755698619762,96.8,92.0,true,195,0,1,195,0
1755698619762,97.6,100.0,true,196,0,1,196,0
1755698619762,97.8,104.0,true,197,0,1,197,0
1755698619762,98.0,100.0,true,198,0,1,198,0
1755698619762,100.2,105.0,true,199,0,1,199,0
1755698619763,100.6,94.0,true,200,0,1,200,0
1755698619763,98.0,87.0,true,201,0,1,201,0
1755698619763,92.0,74.0,true,202,0,1,202,0
1755698619763,87.8,79.0,true,203,0,1,203,0
1755698619763,83.2,82.0,true,204,0,1,204,0
1755698619763,79.6,76.0,true,205,0,1,205,0
1755698619763,78.6,82.0,true,206,0,1,206,0
1755698619763,80.8,85.0,true,207,0,1,207,0
1755698619763,83.4,92.0,true,208,0,1,208,0
1755698619763,85.6,93.0,true,209,0,1,209,0
1755698619763,87.0,83.0,true,210,0,1,210,0
1755698619763,87.8,86.0,true,211,0,1,211,0
1755698619763,88.2,87.0,true,212,0,1,212,0
1755698619763,88.4,93.0,true,213,0,1,213,0
1755698619765,88.2,92.0,true,214,0,1,214,0
1755698619765,88.8,86.0,true,215,0,1,215,0
1755698619765,89.2,88.0,true,216,0,1,216,0
1755698619765,88.2,82.0,true,217,0,1,217,0
1755698619765,87.2,88.0,true,218,0,1,218,0
1755698619766,85.4,83.0,true,219,0,1,219,0
1755698619766,84.2,80.0,true,220,0,1,220,0
1755698619766,81.8,76.0,true,221,0,1,221,0
1755698619766,80.6,76.0,true,222,0,1,222,0
1755698619766,77.4,72.0,true,223,0,1,223,0
1755698619766,76.0,76.0,true,224,0,1,224,0
1755698619766,76.2,81.0,true,225,0,1,225,0
1755698619766,78.0,85.0,true,226,0,1,226,0
1755698619766,80.6,89.0,true,227,0,1,227,0
1755698619766,84.2,90.0,true,228,0,1,228,0
1755698619766,89.2,101.0,true,229,0,1,229,0
1755698619766,92.2,96.0,true,230,0,1,230,0
1755698619766,94.8,98.0,true,231,0,1,231,0
1755698619766,95.4,92.0,true,232,0,1,232,0
1755698619766,96.0,93.0,true,233,0,1,233,0
1755698619766,94.0,91.0,true,234,0,1,234,0
1755698619766,92.0,86.0,true,235,0,1,235,0
1755698619766,90.0,88.0,true,236,0,1,236,0
1755698619766,88.6,85.0,true,237,0,1,237,0
1755698619766,87.4,87.0,true,238,0,1,238,0
1755698619766,85.4,81.0,true,239,0,1,239,0
1755698619766,83.8,78.0,true,240,0,1,240,0
1755698619766,82.2,80.0,true,241,0,1,241,0
1755698619766,81.2,80.0,true,242,0,1,242,0
1755698619766,80.6,84.0,true,243,0,1,243,0
1755698619766,81.8,87.0,true,244,0,1,244,0
1755698619766,82.6,82.0,true,245,0,1,245,0
1755698619766,83.0,82.0,true,246,0,1,246,0
1755698619766,83.6,83.0,true,247,0,1,247,0
1755698619766,84.4,88.0,true,248,0,1,248,0
1755698619766,83.8,84.0,true,249,0,1,249,0
1755698619766,84.0,83.0,true,250,0,1,250,0
1755698619766,86.2,93.0,true,251,0,1,251,0
1755698619766,89.0,97.0,true,252,0,1,252,0
1755698619766,89.4,90.0,true,253,0,1,253,0
1755698619766,89.6,85.0,true,254,0,1,254,0
1755698619766,90.4,87.0,true,255,0,1,255,0
1755698619766,88.4,83.0,true,256,0,1,256,0
1755698619766,84.4,77.0,true,257,0,1,257,0
1755698619766,82.0,78.0,true,258,0,1,258,0
1755698619766,80.0,75.0,true,259,0,1,259,0
1755698619766,79.4,84.0,true,260,0,1,260,0
1755698619766,79.6,84.0,true,261,0,1,261,0
1755698619768,81.0,84.0,true,262,0,1,262,0
1755698619768,81.2,79.0,true,263,0,1,263,0
1755698619768,82.8,83.0,true,264,0,1,264,0
1755698619768,80.6,73.0,true,265,0,1,265,0
1755698619768,79.2,77.0,true,266,0,1,266,0
1755698619768,77.4,75.0,true,267,0,1,267,0
1755698619768,76.0,72.0,true,268,0,1,268,0
1755698619768,73.8,72.0,true,269,0,1,269,0
1755698619768,71.8,63.0,true,270,0,1,270,0
1755698619768,70.8,72.0,true,271,0,1,271,0
1755698619768,72.2,82.0,true,272,0,1,272,0
1755698619768,74.6,84.0,true,273,0,1,273,0
1755698619768,77.0,84.0,true,274,0,1,274,0
1755698619768,82.2,89.0,true,275,0,1,275,0
1755698619768,86.4,93.0,true,276,0,1,276,0
1755698619768,89.8,99.0,true,277,0,1,277,0
1755698619768,91.8,94.0,true,278,0,1,278,0
1755698619768,91.4,82.0,true,279,0,1,279,0
1755698619768,89.8,81.0,true,280,0,1,280,0
1755698619768,88.4,86.0,true,281,0,1,281,0
1755698619768,86.0,87.0,true,282,0,1,282,0
1755698619768,83.6,82.0,true,283,0,1,283,0
1755698619768,83.4,81.0,true,284,0,1,284,0
1755698619768,83.0,79.0,true,285,0,1,285,0
1755698619768,81.8,80.0,true,286,0,1,286,0
1755698619768,81.8,87.0,true,287,0,1,287,0
1755698619768,83.2,89.0,true,288,0,1,288,0
1755698619768,84.0,85.0,true,289,0,1,289,0
1755698619770,85.4,86.0,true,290,0,1,290,0
1755698619770,87.0,88.0,true,291,0,1,291,0
1755698619770,85.4,79.0,true,292,0,1,292,0
1755698619770,83.4,79.0,true,293,0,1,293,0
1755698619770,82.4,80.0,true,294,0,1,294,0
1755698619770,82.0,84.0,true,295,0,1,295,0
1755698619770,81.6,86.0,true,296,0,1,296,0
1755698619770,82.6,84.0,true,297,0,1,297,0
1755698619770,84.2,87.0,true,298,0,1,298,0
1755698619770,86.0,89.0,true,299,0,1,299,0
1755698619770,89.6,102.0,true,300,0,1,300,0
1755698619770,93.0,103.0,true,301,0,1,301,0
1755698619770,96.0,99.0,true,302,0,1,302,0
1755698619770,97.8,96.0,true,303,0,1,303,0
1755698619770,99.6,98.0,true,304,0,1,304,0
1755698619770,99.2,100.0,true,305,0,1,305,0
1755698619770,97.6,95.0,true,306,0,1,306,0
1755698619770,96.2,92.0,true,307,0,1,307,0
1755698619770,93.8,84.0,true,308,0,1,308,0
1755698619770,90.6,82.0,true,309,0,1,309,0
1755698619770,86.4,79.0,true,310,0,1,310,0
1755698619772,84.8,87.0,true,311,0,1,311,0
1755698619772,84.4,90.0,true,312,0,1,312,0
1755698619772,87.8,101.0,true,313,0,1,313,0
1755698619772,91.0,98.0,true,314,0,1,314,0
1755698619772,92.8,88.0,true,315,0,1,315,0
1755698619772,93.8,92.0,true,316,0,1,316,0
1755698619772,93.4,88.0,true,317,0,1,317,0
1755698619772,92.0,94.0,true,318,0,1,318,0
1755698619772,92.4,100.0,true,319,0,1,319,0
1755698619772,94.8,100.0,true,320,0,1,320,0
1755698619772,96.8,102.0,true,321,0,1,321,0
1755698619772,98.2,95.0,true,322,0,1,322,0
1755698619772,99.6,101.0,true,323,0,1,323,0
1755698619772,101.2,108.0,true,324,0,1,324,0
1755698619772,101.6,102.0,true,325,0,1,325,0
1755698619772,100.4,96.0,true,326,0,1,326,0
1755698619772,101.0,98.0,true,327,0,1,327,0
1755698619772,99.6,94.0,true,328,0,1,328,0
1755698619772,94.6,83.0,true,329,0,1,329,0
1755698619772,89.6,77.0,true,330,0,1,330,0
1755698619772,86.4,80.0,true,331,0,1,331,0
1755698619772,81.4,73.0,true,332,0,1,332,0
1755698619772,79.0,82.0,true,333,0,1,333,0
1755698619772,77.2,74.0,true,334,0,1,334,0
1755698619772,77.0,76.0,true,335,0,1,335,0
1755698619772,76.6,78.0,true,336,0,1,336,0
1755698619772,76.0,70.0,true,337,0,1,337,0
1755698619772,74.4,74.0,true,338,0,1,338,0
1755698619772,75.4,79.0,true,339,0,1,339,0
1755698619774,75.2,75.0,true,340,0,1,340,0
1755698619774,76.4,84.0,true,341,0,1,341,0
1755698619774,80.2,89.0,true,342,0,1,342,0
1755698619774,84.0,93.0,true,343,0,1,343,0
1755698619774,87.2,95.0,true,344,0,1,344,0
1755698619774,91.8,98.0,true,345,0,1,345,0
1755698619774,94.2,96.0,true,346,0,1,346,0
1755698619774,96.0,98.0,true,347,0,1,347,0
1755698619774,97.6,101.0,true,348,0,1,348,0
1755698619774,100.2,108.0,true,349,0,1,349,0
1755698619774,101.8,106.0,true,350,0,1,350,0
1755698619774,105.2,113.0,true,351,0,1,351,0
1755698619775,110.0,122.0,true,352,0,1,352,0
1755698619775,114.6,124.0,true,353,0,1,353,0
1755698619775,119.4,132.0,true,354,0,1,354,0
1755698619775,124.2,130.0,true,355,0,1,355,0
1755698619775,126.8,126.0,false,356,0,1,356,0
1755698619775,125.8,117.0,false,357,0,1,357,0
1755698619775,124.6,118.0,false,358,0,1,358,0
1755698619775,120.6,112.0,false,359,0,1,359,0
1755698619775,118.6,120.0,false,360,0,1,360,0
1755698619775,116.2,114.0,false,361,0,1,361,0
1755698619775,115.0,111.0,false,362,0,1,362,0
1755698619775,114.0,113.0,false,363,0,1,363,0
1755698619775,114.6,115.0,false,364,0,1,364,0
1755698619777,113.2,113.0,false,365,0,1,365,0
1755698619777,114.8,122.0,false,366,0,1,366,0
1755698619777,115.8,116.0,false,367,0,1,367,0
1755698619777,116.6,117.0,false,368,0,1,368,0
1755698619777,115.8,111.0,false,369,0,1,369,0
1755698619777,115.2,110.0,false,370,0,1,370,0
1755698619777,110.8,100.0,false,371,0,1,371,0
1755698619777,108.6,105.0,false,372,0,1,372,0
1755698619777,104.8,98.0,false,373,0,1,373,0
1755698619777,101.8,96.0,false,374,0,1,374,0
1755698619777,99.8,100.0,false,375,0,1,375,0
1755698619778,98.0,91.0,true,376,0,1,376,0
1755698619778,95.2,91.0,true,377,0,1,377,0
1755698619778,95.2,98.0,true,378,0,1,378,0
1755698619778,96.4,102.0,true,379,0,1,379,0
1755698619778,95.8,97.0,true,380,0,1,380,0
1755698619778,96.8,96.0,true,381,0,1,381,0
1755698619778,97.0,92.0,true,382,0,1,382,0
1755698619778,96.4,95.0,true,383,0,1,383,0
1755698619778,94.4,92.0,true,384,0,1,384,0
1755698619778,91.6,83.0,true,385,0,1,385,0
1755698619778,87.2,74.0,true,386,0,1,386,0
1755698619778,85.6,84.0,true,387,0,1,387,0
1755698619778,81.8,76.0,true,388,0,1,388,0
1755698619778,79.4,80.0,true,389,0,1,389,0
1755698619778,79.0,81.0,true,390,0,1,390,0
1755698619778,81.0,84.0,true,391,0,1,391,0
1755698619778,80.8,83.0,true,392,0,1,392,0
1755698619778,83.0,87.0,true,393,0,1,393,0
1755698619778,84.4,87.0,true,394,0,1,394,0
1755698619778,85.4,86.0,true,395,0,1,395,0
1755698619778,87.0,92.0,true,396,0,1,396,0
1755698619778,87.6,86.0,true,397,0,1,397,0
1755698619778,86.8,83.0,true,398,0,1,398,0
1755698619780,86.0,83.0,true,399,0,1,399,0
1755698619780,84.6,79.0,true,400,0,1,400,0
1755698619780,81.4,76.0,true,401,0,1,401,0
1755698619780,82.2,90.0,true,402,0,1,402,0
1755698619780,84.6,95.0,true,403,0,1,403,0
1755698619780,88.0,100.0,true,404,0,1,404,0
1755698619780,91.2,95.0,true,405,0,1,405,0
1755698619780,95.0,95.0,true,406,0,1,406,0
1755698619780,96.2,96.0,true,407,0,1,407,0
1755698619780,98.0,104.0,true,408,0,1,408,0
1755698619780,99.2,106.0,true,409,0,1,409,0
1755698619780,101.2,105.0,true,410,0,1,410,0
1755698619780,102.2,100.0,true,411,0,1,411,0
